"id";"prime"
2;33,27223101007387
10;0,0
18;0,0
19;88,40494359469074
39;0,0
72;0,0
76;0,0
86;57,81449265430154
89;0,0
96;0,0
101;36,7527557588922
102;79,87391666344162
119;81,30668137511263
127;36,47401862651128
132;0,0
133;0,0
134;0,0
137;36,7527557588922
139;7,952789536254278
141;26,464438535685062
145;50,17524492902105
166;7,952789536254278
178;49,70678162495311
190;0,0
199;31,45547184195564
206;0,0
220;0,0
235;65,59207284852654
248;0,0
266;0,0
273;130,75665228715124
274;38,74494005399668
305;0,0
306;0,0
308;103,5312197194044
316;0,0
326;77,43976714660029
343;0,0
344;36,43801455875764
359;0,0
379;0,0
431;30,540580643369687
438;36,14877339319068
445;69,34425453279432
446;69,41675465044874
450;0,0
474;0,0
479;28,402255950537885
480;36,47401862651128
507;0,0
513;28,402255950537885
522;0,0
532;99,35920085173346
536;101,22833036304986
550;0,0
558;40,67231871696665
561;19,555279988519413
563;33,72513218750985
566;36,47401862651128
567;0,0
568;21,05945441650742
569;0,0
577;36,47401862651128
582;49,00703337137819
583;36,7527557588922
614;81,30668137511263
629;36,47401862651128
630;0,0
631;24,345214585504124
635;0,0
641;37,75347630225454
647;36,47401862651128
652;0,0
657;0,0
692;0,0
698;0,0
708;0,0
710;0,0
714;35,16990204642302
715;21,39213413067685
729;0,0
734;0,0
755;0,0
762;0,0
773;65,75365243494106
785;0,0
794;0,0
819;0,0
820;0,0
827;0,0
828;0,0
837;102,52567693903181
845;0,0
848;0,0
852;65,63984021628794
855;0,0
874;0,0
881;0,0
883;0,0
890;0,0
892;35,96163169884707
897;0,0
904;0,0
915;0,0
945;0,0
949;64,12179692143957
955;0,0
958;0,0
974;30,540580643369687
990;0,0
996;23,091997067867315
1011;0,0
1016;20,558870997662297
1038;138,98939401863058
1039;0,0
1040;50,995122551927615
1049;0,0
1094;0,0
1097;37,4860430425531
1101;78,0003750365438
1103;0,0
1133;65,63984021628794
1134;0,0
1143;27,346318420381877
1152;36,47401862651128
1174;36,47401862651128
1186;74,23073008665465
1188;0,0
1191;0,0
1201;0,0
1209;37,600839099391024
1228;36,43801455875764
1234;0,0
1247;50,46563841388541
1254;36,7527557588922
1274;0,0
1284;0,0
1307;42,49603995462972
1374;0,0
1388;65,63984021628794
1391;111,87150586110073
1394;0,0
1400;0,0
1402;0,0
1409;92,96123761236973
1412;0,0
1424;0,0
1437;0,0
1448;126,00280648997038
1451;29,69308191842859
1460;0,0
1466;30,540580643369687
1478;0,0
1481;59,74550861093249
1484;0,0
1487;64,89505947346082
1491;0,0
1493;72,8852127956909
1508;0,0
1518;0,0
1523;0,0
1538;0,0
1547;0,0
1566;0,0
1584;0,0
1585;344,5226113661379
1603;49,00703337137819
1613;36,47401862651128
1616;0,0
1644;0,0
1645;0,0
1647;22,902719020000827
1658;36,43801455875764
1661;64,12179692143957
1663;0,0
1675;0,0
1682;0,0
1716;78,0003750365438
1728;0,0
1755;0,0
1756;95,61101526756062
1758;36,43801455875764
1771;0,0
1789;36,7527557588922
1794;0,0
1797;0,0
1813;0,0
1823;0,0
1829;0,0
1830;49,00703337137819
1881;99,35920085173346
1909;36,47401862651128
1917;38,74494005399668
1934;0,0
1945;64,32021314396762
1951;0,0
1972;57,81449265430154
1994;0,0
1995;38,74494005399668
2013;0,0
2016;59,74550861093249
2039;57,81449265430154
2063;49,00703337137819
2079;49,70678162495311
2089;0,0
2101;36,47401862651128
2108;69,41675465044874
2114;303,6485796386638
2117;0,0
2121;0,0
2136;0,0
2138;74,32739207153524
2154;7,952789536254278
2156;39,998034374027306
2158;0,0
2180;0,0
2197;0,0
2207;0,0
2208;22,031378014884204
2213;57,81449265430154
2214;49,00703337137819
2228;0,0
2233;31,45547184195564
2237;0,0
2243;0,0
2274;0,0
2309;0,0
2317;101,22833036304986
2320;0,0
2336;0,0
2341;36,47401862651128
2345;21,17005600655917
2358;0,0
2359;32,832551022279816
2367;0,0
2369;0,0
2380;0,0
2382;74,23073008665465
2428;0,0
2442;103,5312197194044
2447;57,81449265430154
2449;0,0
2460;98,65029694659043
2473;0,0
2475;0,0
2500;0,0
2502;36,7527557588922
2503;0,0
2509;0,0
2514;0,0
2520;0,0
2541;0,0
2559;101,22833036304986
2565;0,0
2574;0,0
2578;0,0
2584;0,0
2587;22,031378014884204
2640;36,43801455875764
2645;0,0
2650;0,0
2653;39,349640133105645
2657;0,0
2677;49,00703337137819
2693;0,0
2696;0,0
2698;0,0
2711;79,92852178255426
2719;0,0
2725;0,0
2726;43,58303147671238
2747;0,0
2767;0,0
2791;0,0
2795;0,0
2806;49,70678162495311
2808;113,27975843293777
2817;28,402255950537885
2818;0,0
2826;0,0
2851;0,0
2862;0,0
2875;92,96123761236973
2885;21,17005600655917
2896;0,0
2906;0,0
2921;0,0
2948;99,64033904659432
2954;38,74494005399668
2977;50,46563841388541
2989;91,84807539118103
2990;48,086659021088806
2998;38,0249285941902
3003;0,0
3008;30,540580643369687
3021;46,10680071588011
3023;0,0
3025;0,0
3028;69,41675465044874
3051;0,0
3056;0,0
3063;0,0
3069;0,0
3121;0,0
3125;62,893745385700306
3140;0,0
3144;65,63984021628794
3167;0,0
3170;0,0
3174;48,616207031650305
3176;29,69308191842859
